engine_id,cylinder,label,severity,vote_confidence,label_vote_confidence,severity_vote_confidence,uncalibrated_probability_score,n_model_votes,suspicious_frequency_range,suspicious_columns,imputed_columns,n_imputed_measurements,peak_anomaly_score,direction,template_similarity,explanation,band_scores_json,confidence_optimization_applied,label_before_optimization,severity_before_optimization,confidence_before_optimization,confidence_after_optimization,confidence_gain,optimization_adjusted_columns,optimization_candidate_evaluations
test_0011,12,ok,nie_dotyczy,1.0,1.0,1.0,0.7892563106070777,51,9 kHz,mV_9,mV_4,1,2.0170489236557216,obniżona,0.0,"Werdykt OK, ale najsilniejsze lokalne odstępstwo występuje w paśmie 9 kHz; amplituda jest obniżona.","{""mV_0"": 1.3312, ""mV_1"": 1.3222, ""mV_2"": 1.0389, ""mV_3"": 0.7944, ""mV_4"": null, ""mV_5"": 1.3762, ""mV_6"": 1.8817, ""mV_7"": 1.8844, ""mV_8"": 1.9315, ""mV_9"": 2.017, ""mV_10"": 1.9825, ""mV_11"": 1.8204, ""mV_12"": 1.6053, ""mV_13"": 1.3732, ""mV_14"": 1.1605, ""mV_15"": 1.0142, ""mV_16"": 0.9346, ""mV_17"": 0.7557, ""mV_18"": 0.6829, ""mV_19"": 0.7653, ""mV_20"": 0.4859}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0011,13,ok,nie_dotyczy,1.0,1.0,1.0,0.8226365959322979,51,brak,,mV_8,1,1.0652510469905367,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.8052, ""mV_1"": 0.7507, ""mV_2"": 0.3492, ""mV_3"": 0.1401, ""mV_4"": 0.2046, ""mV_5"": 0.6095, ""mV_6"": 1.034, ""mV_7"": 0.8904, ""mV_8"": null, ""mV_9"": 0.8352, ""mV_10"": 1.0653, ""mV_11"": 0.9263, ""mV_12"": 0.6515, ""mV_13"": 0.3189, ""mV_14"": 0.1923, ""mV_15"": 0.2054, ""mV_16"": 0.1589, ""mV_17"": 0.1648, ""mV_18"": 0.238, ""mV_19"": 0.2722, ""mV_20"": 0.179}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0011,14,iglica,duze,1.0,1.0,1.0,0.7631598234483097,51,6–20 kHz,"mV_6,mV_7,mV_8,mV_9,mV_10,mV_11,mV_12,mV_13,mV_14,mV_15,mV_16,mV_17,mV_18,mV_19,mV_20",,0,8.142986107590001,obniżona,0.9834838796731789,Podejrzenie iglica: najbardziej nietypowe jest pasmo 6–20 kHz; amplituda jest obniżona względem zdrowej referencji.,"{""mV_0"": 0.1202, ""mV_1"": 0.6687, ""mV_2"": 1.6538, ""mV_3"": 1.895, ""mV_4"": 1.4657, ""mV_5"": 2.7411, ""mV_6"": 5.0647, ""mV_7"": 6.2522, ""mV_8"": 7.2627, ""mV_9"": 8.143, ""mV_10"": 7.8454, ""mV_11"": 7.1422, ""mV_12"": 6.9293, ""mV_13"": 7.5418, ""mV_14"": 7.7839, ""mV_15"": 6.3309, ""mV_16"": 4.9979, ""mV_17"": 4.8993, ""mV_18"": 5.141, ""mV_19"": 5.9857, ""mV_20"": 5.1838}",False,iglica,duze,1.0,1.0,0.0,,0
test_0011,15,ok,nie_dotyczy,1.0,1.0,1.0,0.8564630369941412,51,brak,,"mV_10,mV_11,mV_15,mV_19",4,0.6422496995377565,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.3084, ""mV_1"": 0.3051, ""mV_2"": 0.2315, ""mV_3"": 0.358, ""mV_4"": 0.3816, ""mV_5"": 0.1878, ""mV_6"": 0.0417, ""mV_7"": 0.0283, ""mV_8"": 0.074, ""mV_9"": 0.0796, ""mV_10"": null, ""mV_11"": null, ""mV_12"": 0.2283, ""mV_13"": 0.4922, ""mV_14"": 0.5072, ""mV_15"": null, ""mV_16"": 0.4952, ""mV_17"": 0.6422, ""mV_18"": 0.4411, ""mV_19"": null, ""mV_20"": 0.3208}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0011,16,ok,nie_dotyczy,1.0,1.0,1.0,0.834700748754929,51,brak,,,0,0.87365887051852,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.1041, ""mV_1"": 0.2307, ""mV_2"": 0.2948, ""mV_3"": 0.3375, ""mV_4"": 0.2117, ""mV_5"": 0.1054, ""mV_6"": 0.2737, ""mV_7"": 0.4883, ""mV_8"": 0.5314, ""mV_9"": 0.4712, ""mV_10"": 0.3863, ""mV_11"": 0.2276, ""mV_12"": 0.1011, ""mV_13"": 0.1743, ""mV_14"": 0.3453, ""mV_15"": 0.3401, ""mV_16"": 0.3149, ""mV_17"": 0.6653, ""mV_18"": 0.8737, ""mV_19"": 0.5346, ""mV_20"": 0.204}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0012,1,ok,nie_dotyczy,1.0,1.0,1.0,0.8464062510914296,51,brak,,"mV_9,mV_13,mV_19",3,1.0416278636458363,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.779, ""mV_1"": 0.9023, ""mV_2"": 0.5992, ""mV_3"": 0.3674, ""mV_4"": 0.2003, ""mV_5"": 0.0922, ""mV_6"": 0.0844, ""mV_7"": 0.1142, ""mV_8"": 0.0881, ""mV_9"": null, ""mV_10"": 0.2313, ""mV_11"": 0.6499, ""mV_12"": 0.7353, ""mV_13"": null, ""mV_14"": 0.9132, ""mV_15"": 1.0416, ""mV_16"": 0.6126, ""mV_17"": 0.2492, ""mV_18"": 0.1047, ""mV_19"": null, ""mV_20"": 0.0768}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0012,2,ok,nie_dotyczy,1.0,1.0,1.0,0.801658226082374,51,brak,,,0,1.711078360202976,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.0829, ""mV_1"": 0.3122, ""mV_2"": 0.9998, ""mV_3"": 1.7111, ""mV_4"": 1.6244, ""mV_5"": 1.1615, ""mV_6"": 0.9177, ""mV_7"": 0.8768, ""mV_8"": 0.9165, ""mV_9"": 0.7199, ""mV_10"": 0.3156, ""mV_11"": 0.1763, ""mV_12"": 0.3748, ""mV_13"": 0.5906, ""mV_14"": 0.6203, ""mV_15"": 0.5297, ""mV_16"": 0.5754, ""mV_17"": 0.832, ""mV_18"": 0.9465, ""mV_19"": 0.639, ""mV_20"": 0.2202}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0012,3,ok,nie_dotyczy,1.0,1.0,1.0,0.8210792520311192,51,brak,,mV_18,1,1.1852323892793397,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.3628, ""mV_1"": 0.5138, ""mV_2"": 0.8692, ""mV_3"": 1.1852, ""mV_4"": 0.8322, ""mV_5"": 0.3446, ""mV_6"": 0.1501, ""mV_7"": 0.0501, ""mV_8"": 0.0176, ""mV_9"": 0.1794, ""mV_10"": 0.48, ""mV_11"": 0.5354, ""mV_12"": 0.3068, ""mV_13"": 0.1797, ""mV_14"": 0.4134, ""mV_15"": 0.8435, ""mV_16"": 1.0169, ""mV_17"": 0.683, ""mV_18"": null, ""mV_19"": 0.3293, ""mV_20"": 0.4797}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0012,4,ok,nie_dotyczy,1.0,1.0,1.0,0.8233987027029913,51,brak,,"mV_3,mV_12,mV_13",3,1.1885687166486143,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 1.1497, ""mV_1"": 1.097, ""mV_2"": 0.4213, ""mV_3"": null, ""mV_4"": 0.0452, ""mV_5"": 0.1591, ""mV_6"": 0.3231, ""mV_7"": 0.5319, ""mV_8"": 0.7442, ""mV_9"": 0.9217, ""mV_10"": 0.9439, ""mV_11"": 0.626, ""mV_12"": null, ""mV_13"": null, ""mV_14"": 0.592, ""mV_15"": 0.8413, ""mV_16"": 1.0796, ""mV_17"": 1.1886, ""mV_18"": 0.8133, ""mV_19"": 0.2949, ""mV_20"": 0.0903}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0012,5,ok,nie_dotyczy,1.0,1.0,1.0,0.8531213497341562,51,brak,,,0,1.2683122133367524,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.6627, ""mV_1"": 0.6487, ""mV_2"": 0.4562, ""mV_3"": 0.4939, ""mV_4"": 0.6919, ""mV_5"": 0.7819, ""mV_6"": 0.7871, ""mV_7"": 0.8221, ""mV_8"": 0.8679, ""mV_9"": 1.0587, ""mV_10"": 1.2683, ""mV_11"": 1.1976, ""mV_12"": 0.9415, ""mV_13"": 0.7076, ""mV_14"": 0.4255, ""mV_15"": 0.149, ""mV_16"": 0.0725, ""mV_17"": 0.1512, ""mV_18"": 0.3534, ""mV_19"": 0.6925, ""mV_20"": 0.7121}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0012,6,ok,nie_dotyczy,1.0,1.0,1.0,0.8037597944759928,51,brak,,"mV_4,mV_13",2,1.0273023166005277,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.0197, ""mV_1"": 0.1071, ""mV_2"": 0.172, ""mV_3"": 0.084, ""mV_4"": null, ""mV_5"": 0.537, ""mV_6"": 0.7041, ""mV_7"": 0.5525, ""mV_8"": 0.3848, ""mV_9"": 0.3943, ""mV_10"": 0.6561, ""mV_11"": 1.0273, ""mV_12"": 0.9291, ""mV_13"": null, ""mV_14"": 0.1069, ""mV_15"": 0.1096, ""mV_16"": 0.1485, ""mV_17"": 0.18, ""mV_18"": 0.2275, ""mV_19"": 0.3797, ""mV_20"": 0.3559}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0012,7,ok,nie_dotyczy,1.0,1.0,1.0,0.8457863625545958,51,brak,,"mV_9,mV_17",2,1.9160431742430593,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.7094, ""mV_1"": 0.7934, ""mV_2"": 0.8542, ""mV_3"": 1.1129, ""mV_4"": 1.3067, ""mV_5"": 1.3133, ""mV_6"": 1.3092, ""mV_7"": 1.3456, ""mV_8"": 0.9822, ""mV_9"": null, ""mV_10"": 1.474, ""mV_11"": 1.916, ""mV_12"": 1.7625, ""mV_13"": 1.6199, ""mV_14"": 1.5049, ""mV_15"": 1.3098, ""mV_16"": 0.8615, ""mV_17"": null, ""mV_18"": 0.5328, ""mV_19"": 0.8117, ""mV_20"": 0.6225}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0012,8,zakoksowany,male,1.0,1.0,1.0,0.7333027637543956,51,14–17 kHz,"mV_14,mV_15,mV_16,mV_17","mV_4,mV_13",2,4.195979827543975,podwyższona,0.9230034688424674,Podejrzenie zakoksowany: najbardziej nietypowe jest pasmo 14–17 kHz; amplituda jest podwyższona względem zdrowej referencji.,"{""mV_0"": 0.5102, ""mV_1"": 1.4847, ""mV_2"": 1.9658, ""mV_3"": 0.9602, ""mV_4"": null, ""mV_5"": 0.2073, ""mV_6"": 0.3159, ""mV_7"": 0.9574, ""mV_8"": 2.665, ""mV_9"": 3.8068, ""mV_10"": 2.5505, ""mV_11"": 1.1867, ""mV_12"": 0.9862, ""mV_13"": null, ""mV_14"": 2.5332, ""mV_15"": 3.8862, ""mV_16"": 4.196, ""mV_17"": 3.5102, ""mV_18"": 2.2693, ""mV_19"": 1.3357, ""mV_20"": 0.7663}",False,zakoksowany,male,1.0,1.0,0.0,,0
test_0012,9,ok,nie_dotyczy,1.0,1.0,1.0,0.7925246831844621,51,9–11 kHz,"mV_9,mV_10,mV_11",,0,2.402469503384286,podwyższona,0.0,"Werdykt OK, ale najsilniejsze lokalne odstępstwo występuje w paśmie 9–11 kHz; amplituda jest podwyższona.","{""mV_0"": 1.7402, ""mV_1"": 1.7666, ""mV_2"": 0.8934, ""mV_3"": 0.339, ""mV_4"": 0.3449, ""mV_5"": 0.5644, ""mV_6"": 0.9476, ""mV_7"": 1.4844, ""mV_8"": 1.8834, ""mV_9"": 2.2208, ""mV_10"": 2.4025, ""mV_11"": 2.1182, ""mV_12"": 1.7231, ""mV_13"": 1.6108, ""mV_14"": 1.6025, ""mV_15"": 1.568, ""mV_16"": 1.4904, ""mV_17"": 1.1368, ""mV_18"": 0.7701, ""mV_19"": 0.9887, ""mV_20"": 1.0528}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0012,10,ok,nie_dotyczy,1.0,1.0,1.0,0.8446557711296502,51,brak,,mV_13,1,0.8647387218899908,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.1211, ""mV_1"": 0.1537, ""mV_2"": 0.2887, ""mV_3"": 0.5016, ""mV_4"": 0.5184, ""mV_5"": 0.5593, ""mV_6"": 0.7066, ""mV_7"": 0.8051, ""mV_8"": 0.8647, ""mV_9"": 0.8116, ""mV_10"": 0.6576, ""mV_11"": 0.5311, ""mV_12"": 0.3633, ""mV_13"": null, ""mV_14"": 0.4249, ""mV_15"": 0.6411, ""mV_16"": 0.5468, ""mV_17"": 0.283, ""mV_18"": 0.0811, ""mV_19"": 0.0149, ""mV_20"": 0.009}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0012,11,ok,nie_dotyczy,1.0,1.0,1.0,0.8486846529445372,51,brak,,mV_9,1,0.5359770410968832,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.2903, ""mV_1"": 0.3009, ""mV_2"": 0.2523, ""mV_3"": 0.2653, ""mV_4"": 0.2411, ""mV_5"": 0.2967, ""mV_6"": 0.3399, ""mV_7"": 0.2902, ""mV_8"": 0.2118, ""mV_9"": null, ""mV_10"": 0.2507, ""mV_11"": 0.3564, ""mV_12"": 0.3637, ""mV_13"": 0.381, ""mV_14"": 0.4243, ""mV_15"": 0.5049, ""mV_16"": 0.536, ""mV_17"": 0.3497, ""mV_18"": 0.124, ""mV_19"": 0.2009, ""mV_20"": 0.3143}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0012,12,zakoksowany,srednie,1.0,1.0,1.0,0.7502229303576164,51,8–10 kHz,"mV_8,mV_9,mV_10",mV_1,1,5.408182152898879,obniżona,0.8904598230769855,Podejrzenie zakoksowany: najbardziej nietypowe jest pasmo 8–10 kHz; amplituda jest obniżona względem zdrowej referencji.,"{""mV_0"": 0.6812, ""mV_1"": null, ""mV_2"": 2.5359, ""mV_3"": 1.402, ""mV_4"": 0.2704, ""mV_5"": 0.2091, ""mV_6"": 0.3064, ""mV_7"": 1.1747, ""mV_8"": 3.5643, ""mV_9"": 5.4082, ""mV_10"": 3.6854, ""mV_11"": 1.409, ""mV_12"": 1.7263, ""mV_13"": 2.9799, ""mV_14"": 4.0794, ""mV_15"": 5.008, ""mV_16"": 5.0078, ""mV_17"": 3.8424, ""mV_18"": 2.4836, ""mV_19"": 1.671, ""mV_20"": 1.0412}",False,zakoksowany,srednie,1.0,1.0,0.0,,0
test_0012,13,ok,nie_dotyczy,1.0,1.0,1.0,0.7797529720250893,51,3–7 kHz,"mV_3,mV_4,mV_5,mV_6,mV_7",,0,2.5924376351605423,obniżona,0.0,"Werdykt OK, ale najsilniejsze lokalne odstępstwo występuje w paśmie 3–7 kHz; amplituda jest obniżona.","{""mV_0"": 0.6409, ""mV_1"": 1.024, ""mV_2"": 1.8051, ""mV_3"": 2.5536, ""mV_4"": 2.5924, ""mV_5"": 2.4429, ""mV_6"": 2.2973, ""mV_7"": 2.0245, ""mV_8"": 1.8362, ""mV_9"": 1.744, ""mV_10"": 1.7034, ""mV_11"": 1.7377, ""mV_12"": 1.7105, ""mV_13"": 1.6284, ""mV_14"": 1.634, ""mV_15"": 1.5713, ""mV_16"": 1.3781, ""mV_17"": 1.2901, ""mV_18"": 1.4069, ""mV_19"": 1.5493, ""mV_20"": 1.1639}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0012,14,ok,nie_dotyczy,1.0,1.0,1.0,0.8530269392281722,51,brak,,"mV_11,mV_17",2,0.551367483248172,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.1174, ""mV_1"": 0.1394, ""mV_2"": 0.2043, ""mV_3"": 0.2764, ""mV_4"": 0.2661, ""mV_5"": 0.1245, ""mV_6"": 0.0797, ""mV_7"": 0.2095, ""mV_8"": 0.312, ""mV_9"": 0.2711, ""mV_10"": 0.1043, ""mV_11"": null, ""mV_12"": 0.5347, ""mV_13"": 0.5514, ""mV_14"": 0.4917, ""mV_15"": 0.4924, ""mV_16"": 0.2795, ""mV_17"": null, ""mV_18"": 0.1466, ""mV_19"": 0.3471, ""mV_20"": 0.3159}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0012,15,ok,nie_dotyczy,1.0,1.0,1.0,0.7826719209854381,51,2–6 kHz,"mV_2,mV_3,mV_4,mV_5,mV_6","mV_8,mV_16",2,2.8093442131970283,obniżona,0.0,"Werdykt OK, ale najsilniejsze lokalne odstępstwo występuje w paśmie 2–6 kHz; amplituda jest obniżona.","{""mV_0"": 0.9085, ""mV_1"": 1.5894, ""mV_2"": 2.3384, ""mV_3"": 2.8093, ""mV_4"": 2.6247, ""mV_5"": 2.3404, ""mV_6"": 2.1282, ""mV_7"": 1.4262, ""mV_8"": null, ""mV_9"": 0.9894, ""mV_10"": 1.2878, ""mV_11"": 1.4227, ""mV_12"": 1.6273, ""mV_13"": 1.7397, ""mV_14"": 1.8544, ""mV_15"": 1.4634, ""mV_16"": null, ""mV_17"": 1.3459, ""mV_18"": 1.9802, ""mV_19"": 2.446, ""mV_20"": 2.1398}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0012,16,ok,nie_dotyczy,1.0,1.0,1.0,0.8419410929396647,51,brak,,"mV_2,mV_8",2,0.6919854155833578,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.0842, ""mV_1"": 0.1292, ""mV_2"": null, ""mV_3"": 0.5244, ""mV_4"": 0.6541, ""mV_5"": 0.4771, ""mV_6"": 0.3041, ""mV_7"": 0.184, ""mV_8"": null, ""mV_9"": 0.0942, ""mV_10"": 0.2392, ""mV_11"": 0.4122, ""mV_12"": 0.4175, ""mV_13"": 0.2302, ""mV_14"": 0.0903, ""mV_15"": 0.0572, ""mV_16"": 0.0742, ""mV_17"": 0.1905, ""mV_18"": 0.4304, ""mV_19"": 0.692, ""mV_20"": 0.6138}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0013,1,ok,nie_dotyczy,1.0,1.0,1.0,0.7646168522559849,51,2–6 kHz,"mV_2,mV_3,mV_4,mV_5,mV_6","mV_10,mV_13",2,2.851027936645964,obniżona,0.0,"Werdykt OK, ale najsilniejsze lokalne odstępstwo występuje w paśmie 2–6 kHz; amplituda jest obniżona.","{""mV_0"": 1.3498, ""mV_1"": 1.5288, ""mV_2"": 2.0718, ""mV_3"": 2.851, ""mV_4"": 2.809, ""mV_5"": 2.4289, ""mV_6"": 2.1422, ""mV_7"": 1.8511, ""mV_8"": 1.5737, ""mV_9"": 1.0537, ""mV_10"": null, ""mV_11"": 0.7902, ""mV_12"": 0.8505, ""mV_13"": null, ""mV_14"": 1.2894, ""mV_15"": 1.491, ""mV_16"": 1.3991, ""mV_17"": 1.4627, ""mV_18"": 1.558, ""mV_19"": 1.7245, ""mV_20"": 1.3419}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0013,2,ok,nie_dotyczy,1.0,1.0,1.0,0.7966783028629554,51,brak,,"mV_3,mV_13",2,1.7108053908677983,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.7091, ""mV_1"": 1.0651, ""mV_2"": 0.7669, ""mV_3"": null, ""mV_4"": 0.7913, ""mV_5"": 1.1476, ""mV_6"": 1.2732, ""mV_7"": 1.3358, ""mV_8"": 1.2907, ""mV_9"": 1.1604, ""mV_10"": 0.9793, ""mV_11"": 0.8357, ""mV_12"": 0.5888, ""mV_13"": null, ""mV_14"": 0.7116, ""mV_15"": 1.3334, ""mV_16"": 1.7108, ""mV_17"": 1.6301, ""mV_18"": 1.1091, ""mV_19"": 0.7119, ""mV_20"": 0.5223}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0013,3,ok,nie_dotyczy,1.0,1.0,1.0,0.8120473166180683,51,brak,,"mV_5,mV_7,mV_20",3,0.6278173888907672,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.5455, ""mV_1"": 0.6167, ""mV_2"": 0.4126, ""mV_3"": 0.1973, ""mV_4"": 0.0524, ""mV_5"": null, ""mV_6"": 0.0352, ""mV_7"": null, ""mV_8"": 0.0888, ""mV_9"": 0.2419, ""mV_10"": 0.4841, ""mV_11"": 0.6278, ""mV_12"": 0.5023, ""mV_13"": 0.3117, ""mV_14"": 0.2183, ""mV_15"": 0.1211, ""mV_16"": 0.0745, ""mV_17"": 0.1056, ""mV_18"": 0.1446, ""mV_19"": 0.137, ""mV_20"": null}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0013,4,ok,nie_dotyczy,1.0,1.0,1.0,0.7900966409758914,51,6 kHz,mV_6,,0,2.082453418991868,podwyższona,0.0,"Werdykt OK, ale najsilniejsze lokalne odstępstwo występuje w paśmie 6 kHz; amplituda jest podwyższona.","{""mV_0"": 0.4755, ""mV_1"": 0.5452, ""mV_2"": 0.7855, ""mV_3"": 1.2171, ""mV_4"": 1.6046, ""mV_5"": 1.9605, ""mV_6"": 2.0825, ""mV_7"": 1.9381, ""mV_8"": 1.75, ""mV_9"": 1.4798, ""mV_10"": 1.0066, ""mV_11"": 0.5895, ""mV_12"": 0.4269, ""mV_13"": 0.4235, ""mV_14"": 0.6521, ""mV_15"": 1.1794, ""mV_16"": 1.7707, ""mV_17"": 1.9905, ""mV_18"": 1.6322, ""mV_19"": 1.15, ""mV_20"": 0.7259}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0013,5,ok,nie_dotyczy,1.0,1.0,1.0,0.8078729519657297,51,7–8 kHz,"mV_7,mV_8","mV_13,mV_14",2,2.016490109584257,obniżona,0.0,"Werdykt OK, ale najsilniejsze lokalne odstępstwo występuje w paśmie 7–8 kHz; amplituda jest obniżona.","{""mV_0"": 1.2466, ""mV_1"": 1.2963, ""mV_2"": 1.0469, ""mV_3"": 1.2159, ""mV_4"": 1.5562, ""mV_5"": 1.8443, ""mV_6"": 1.9879, ""mV_7"": 2.0145, ""mV_8"": 2.0165, ""mV_9"": 1.9599, ""mV_10"": 1.8153, ""mV_11"": 1.6833, ""mV_12"": 1.2287, ""mV_13"": null, ""mV_14"": null, ""mV_15"": 1.1084, ""mV_16"": 1.5728, ""mV_17"": 1.6518, ""mV_18"": 1.7024, ""mV_19"": 1.8548, ""mV_20"": 1.4644}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0013,6,ok,nie_dotyczy,1.0,1.0,1.0,0.8398011581239396,51,brak,,,0,0.7541402971485708,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.0433, ""mV_1"": 0.1011, ""mV_2"": 0.2087, ""mV_3"": 0.2871, ""mV_4"": 0.2359, ""mV_5"": 0.1522, ""mV_6"": 0.1493, ""mV_7"": 0.1803, ""mV_8"": 0.1679, ""mV_9"": 0.1474, ""mV_10"": 0.2555, ""mV_11"": 0.4669, ""mV_12"": 0.5446, ""mV_13"": 0.3896, ""mV_14"": 0.2159, ""mV_15"": 0.323, ""mV_16"": 0.68, ""mV_17"": 0.7541, ""mV_18"": 0.4047, ""mV_19"": 0.1209, ""mV_20"": 0.0369}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0013,7,unknown,nie_dotyczy,1.0,1.0,1.0,0.6856224414127255,51,14–19 kHz,"mV_14,mV_15,mV_16,mV_17,mV_18,mV_19",,0,11.328862956016875,podwyższona,0.5226307052865939,Podejrzenie unknown: najbardziej nietypowe jest pasmo 14–19 kHz; amplituda jest podwyższona względem zdrowej referencji.,"{""mV_0"": 4.187, ""mV_1"": 7.0596, ""mV_2"": 8.2375, ""mV_3"": 6.9079, ""mV_4"": 3.8322, ""mV_5"": 1.936, ""mV_6"": 3.8309, ""mV_7"": 7.9038, ""mV_8"": 10.1987, ""mV_9"": 10.3566, ""mV_10"": 9.5413, ""mV_11"": 7.9204, ""mV_12"": 5.1422, ""mV_13"": 4.0724, ""mV_14"": 7.4242, ""mV_15"": 10.897, ""mV_16"": 11.3289, ""mV_17"": 9.7539, ""mV_18"": 7.831, ""mV_19"": 6.8441, ""mV_20"": 4.8862}",False,unknown,nie_dotyczy,1.0,1.0,0.0,,0
test_0013,8,ok,nie_dotyczy,1.0,1.0,1.0,0.7934410767946549,51,brak,,mV_2,1,0.7627137916840737,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.0119, ""mV_1"": 0.0123, ""mV_2"": null, ""mV_3"": 0.1521, ""mV_4"": 0.1333, ""mV_5"": 0.0965, ""mV_6"": 0.0847, ""mV_7"": 0.0756, ""mV_8"": 0.1269, ""mV_9"": 0.2749, ""mV_10"": 0.4651, ""mV_11"": 0.5575, ""mV_12"": 0.6193, ""mV_13"": 0.7627, ""mV_14"": 0.7624, ""mV_15"": 0.4975, ""mV_16"": 0.2189, ""mV_17"": 0.1184, ""mV_18"": 0.29, ""mV_19"": 0.5639, ""mV_20"": 0.4742}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
test_0013,9,ok,nie_dotyczy,1.0,1.0,1.0,0.8021550096254702,51,brak,,mV_8,1,1.6570198681758526,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.7811, ""mV_1"": 0.8836, ""mV_2"": 0.4927, ""mV_3"": 0.2567, ""mV_4"": 0.3632, ""mV_5"": 0.6169, ""mV_6"": 0.8857, ""mV_7"": 0.7955, ""mV_8"": null, ""mV_9"": 1.0485, ""mV_10"": 1.5646, ""mV_11"": 1.657, ""mV_12"": 1.5034, ""mV_13"": 1.2591, ""mV_14"": 1.189, ""mV_15"": 1.2795, ""mV_16"": 1.3668, ""mV_17"": 1.3745, ""mV_18"": 1.1108, ""mV_19"": 0.6092, ""mV_20"": 0.2384}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0
